country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","18-04-2026 22:00:00",25.425602,81.917152,SO2,32,120,64
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","18-04-2026 22:00:00",25.425602,81.917152,OZONE,17,51,37
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","18-04-2026 22:00:00",25.494,81.863,PM2.5,24,91,53
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","18-04-2026 22:00:00",25.494,81.863,SO2,24,29,27
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","18-04-2026 22:00:00",25.494,81.863,CO,12,40,26
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","18-04-2026 22:00:00","25.44919916 ","81.82735986 ",NH3,7,13,9
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","18-04-2026 22:00:00","25.44919916 ","81.82735986 ",CO,20,78,39
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","18-04-2026 22:00:00",26.207781,81.245571,NH3,8,12,9
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","18-04-2026 22:00:00",25.3505986,82.9083074,PM2.5,7,301,149
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","18-04-2026 22:00:00",25.3505986,82.9083074,PM10,10,215,139
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","18-04-2026 22:00:00",25.3505986,82.9083074,OZONE,12,40,26
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","18-04-2026 22:00:00",25.301778,82.996789,CO,12,74,28
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","18-04-2026 22:00:00",27.5714090,77.6557570,NH3,5,9,7
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","18-04-2026 22:00:00",30.269444,78.044167,PM2.5,31,78,54
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","18-04-2026 22:00:00",30.269444,78.044167,NO2,1,3,2
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","18-04-2026 22:00:00",30.269444,78.044167,SO2,1,2,1
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","18-04-2026 22:00:00",29.2124114,78.9611753,PM2.5,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","18-04-2026 22:00:00",29.2124114,78.9611753,CO,NA,NA,NA
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","18-04-2026 22:00:00",23.685297,86.945968,NH3,3,6,4
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","18-04-2026 22:00:00",23.685297,86.945968,SO2,10,17,13
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","18-04-2026 22:00:00",23.6979360,86.9443950,PM2.5,16,36,27
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","18-04-2026 22:00:00",23.6979360,86.9443950,SO2,25,68,65
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","18-04-2026 22:00:00",23.6979360,86.9443950,CO,12,46,28
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","18-04-2026 22:00:00",23.6181830,87.1057180,SO2,2,5,3
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","18-04-2026 22:00:00",23.6181830,87.1057180,OZONE,9,49,34
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","18-04-2026 22:00:00",23.616515,87.119133,PM2.5,13,50,34
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","18-04-2026 22:00:00",23.616515,87.119133,NH3,3,4,4
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","18-04-2026 22:00:00",23.616515,87.119133,SO2,10,13,12
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","18-04-2026 22:00:00",22.7605581,88.3617589,PM10,28,81,50
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","18-04-2026 22:00:00",23.567923,87.306843,PM2.5,33,57,43
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","18-04-2026 22:00:00",23.567923,87.306843,SO2,4,5,5
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","18-04-2026 22:00:00",23.549395,87.300496,PM10,33,70,53
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","18-04-2026 22:00:00",23.549395,87.300496,CO,21,40,32
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","18-04-2026 22:00:00",22.06047,88.109737,PM2.5,13,47,28
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","18-04-2026 22:00:00",22.06047,88.109737,PM10,29,65,49
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","18-04-2026 22:00:00",22.629801,88.352017,NO2,30,65,43
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","18-04-2026 22:00:00",22.629801,88.352017,SO2,6,8,7
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","18-04-2026 22:00:00",22.611968,88.347422,SO2,10,18,14
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","18-04-2026 22:00:00",22.5687319,88.2797276,SO2,7,55,26
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","18-04-2026 22:00:00",22.5367507,88.3638022,CO,13,22,21
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","18-04-2026 22:00:00",22.5367507,88.3638022,OZONE,9,27,22
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","18-04-2026 22:00:00",22.58157048,88.41002457,SO2,3,10,7
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","18-04-2026 22:00:00",22.58157048,88.41002457,CO,44,51,48
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","18-04-2026 22:00:00",22.627847,88.380669,PM2.5,30,89,54
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","18-04-2026 22:00:00",22.627847,88.380669,CO,26,35,34
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","18-04-2026 22:00:00",22.5448082,88.3403691,PM10,33,75,52
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","18-04-2026 22:00:00",26.6879226,88.4152495,PM10,NA,NA,NA
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","18-04-2026 22:00:00",16.9872867,81.7363176,PM2.5,2,28,12
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","18-04-2026 22:00:00",16.9872867,81.7363176,PM10,13,48,28
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","18-04-2026 22:00:00",16.9872867,81.7363176,NH3,1,3,2
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","18-04-2026 22:00:00",16.9872867,81.7363176,SO2,4,9,5
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","18-04-2026 22:00:00",16.9872867,81.7363176,CO,18,52,36
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","18-04-2026 22:00:00",13.67,79.35,NH3,3,4,3
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","18-04-2026 22:00:00",13.67,79.35,SO2,4,30,12
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","18-04-2026 22:00:00",13.615387,79.409230,PM2.5,50,73,57
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","18-04-2026 22:00:00",13.615387,79.409230,PM10,49,75,57
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","18-04-2026 22:00:00",13.615387,79.409230,OZONE,9,35,18
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","18-04-2026 22:00:00",16.536107,80.594233,CO,20,42,32
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","18-04-2026 22:00:00",26.446912,91.439057,CO,20,22,21
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","18-04-2026 22:00:00",26.987634,94.636574,PM2.5,30,99,48
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","18-04-2026 22:00:00",26.987634,94.636574,NO2,31,50,38
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","18-04-2026 22:00:00",26.146529,87.454184,NH3,6,6,6
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","18-04-2026 22:00:00",26.146529,87.454184,CO,13,40,33
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","18-04-2026 22:00:00",25.5626095,84.663264,NO2,6,10,7
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","18-04-2026 22:00:00",25.5626095,84.663264,SO2,4,6,5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","18-04-2026 22:00:00",25.5626095,84.663264,OZONE,4,19,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","18-04-2026 22:00:00",24.75746,84.366208,PM2.5,22,63,44
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","18-04-2026 22:00:00",24.75746,84.366208,PM10,32,111,58
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","18-04-2026 22:00:00",25.567520,83.966379,SO2,32,37,35
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","18-04-2026 22:00:00",25.7808257,84.7446768,NO2,2,9,4
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","18-04-2026 22:00:00",25.7808257,84.7446768,SO2,2,119,41
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","18-04-2026 22:00:00",24.7955,84.9994,PM2.5,70,246,121
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","18-04-2026 22:00:00",24.792403,84.992416,PM10,121,302,189
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","18-04-2026 22:00:00",24.762518,84.982348,NO2,17,26,20
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","18-04-2026 22:00:00",25.697189,85.245900,NO2,8,17,11
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","18-04-2026 22:00:00",25.560083,87.553265,PM2.5,15,43,32
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","18-04-2026 22:00:00",26.1403345,85.3650192,OZONE,12,82,41
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","18-04-2026 22:00:00",26.1209,85.3647,SO2,4,7,5
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","18-04-2026 22:00:00",25.586562,85.043586,PM10,85,287,115
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","18-04-2026 22:00:00",25.592539,85.227158,PM2.5,159,333,229
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","18-04-2026 22:00:00",25.592539,85.227158,NO2,7,22,11
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","18-04-2026 22:00:00",25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","18-04-2026 22:00:00",25.610369,85.132568,OZONE,57,60,60
India,Bihar,Patna,"Muradpur, Patna - BSPCB","18-04-2026 22:00:00",25.619651,85.147382,NO2,10,140,16
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","18-04-2026 22:00:00",26.071318,91.87488,NH3,4,5,4
India,Assam,Guwahati,"IITG, Guwahati - PCBA","18-04-2026 22:00:00",26.2028636,91.70046436,NH3,5,5,5
India,Assam,Guwahati,"IITG, Guwahati - PCBA","18-04-2026 22:00:00",26.2028636,91.70046436,SO2,34,38,35
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","18-04-2026 22:00:00",26.10887,91.589544,NO2,2,142,20
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","18-04-2026 22:00:00",26.181742,91.78063,PM10,98,159,119
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","18-04-2026 22:00:00",26.181742,91.78063,OZONE,1,28,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","18-04-2026 22:00:00",26.349082,92.68449,PM10,26,79,51
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","18-04-2026 22:00:00",26.349082,92.68449,NO2,1,1,1
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","18-04-2026 22:00:00",26.349082,92.68449,OZONE,4,12,10
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","18-04-2026 22:00:00",14.675886,77.593027,CO,22,78,52
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","18-04-2026 22:00:00",13.204880,79.097889,CO,8,20,13
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","18-04-2026 22:00:00",16.711754,81.092095,NO2,6,21,12
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","18-04-2026 22:00:00",16.711754,81.092095,NH3,1,1,1
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","18-04-2026 22:00:00",16.711754,81.092095,CO,12,24,20
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","18-04-2026 22:00:00",16.711754,81.092095,OZONE,5,16,9
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","18-04-2026 22:00:00",16.316553,80.413302,PM10,64,107,84
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","18-04-2026 22:00:00",14.465052,78.824187,NO2,18,27,23
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","18-04-2026 22:00:00",26.0881305,87.93840336,NO2,7,9,8
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","18-04-2026 22:00:00",26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","18-04-2026 22:00:00",26.0881305,87.93840336,SO2,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","18-04-2026 22:00:00",27.308328,84.531742,NH3,1,1,1
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","18-04-2026 22:00:00",27.308328,84.531742,SO2,16,17,16
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","18-04-2026 22:00:00",26.63086,84.90051,SO2,3,3,3
India,Bihar,Munger,"Town Hall, Munger - BSPCB","18-04-2026 22:00:00",25.376776,86.471523,PM2.5,23,63,40
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","18-04-2026 22:00:00",16.509717,80.612222,CO,32,47,42
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","18-04-2026 22:00:00",27.103358,93.679645,SO2,10,12,11
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","18-04-2026 22:00:00",27.103358,93.679645,CO,11,26,20
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","18-04-2026 22:00:00",27.103358,93.679645,OZONE,6,7,7
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","18-04-2026 22:00:00",25.251013,86.989001,CO,11,46,40
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","18-04-2026 22:00:00",25.204762,85.514960,PM2.5,28,98,48
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","18-04-2026 22:00:00",25.204762,85.514960,PM10,21,74,36
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","18-04-2026 22:00:00",16.5150833,80.5181667,SO2,2,14,7
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","18-04-2026 22:00:00",21.194815,81.314770,NH3,4,5,4
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","18-04-2026 22:00:00",21.194815,81.314770,SO2,6,47,28
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","18-04-2026 22:00:00",21.185571,81.343175,PM2.5,18,76,45
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","18-04-2026 22:00:00",21.185571,81.343175,PM10,41,81,55
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","18-04-2026 22:00:00",21.185571,81.343175,CO,20,32,26
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","18-04-2026 22:00:00",21.224231,81.408350,PM2.5,29,93,60
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","18-04-2026 22:00:00",21.224231,81.408350,NH3,4,6,5
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","18-04-2026 22:00:00",22.08815,82.13737,PM2.5,100,250,162
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","18-04-2026 22:00:00",22.08815,82.13737,NO2,6,109,32
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","18-04-2026 22:00:00",22.118125,83.140608,OZONE,2,14,6
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","18-04-2026 22:00:00",25.599486,85.113666,NH3,2,3,3
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","18-04-2026 22:00:00",25.599486,85.113666,SO2,11,16,13
India,Bihar,Patna,"Samanpura, Patna - BSPCB","18-04-2026 22:00:00",25.596727,85.085624,PM2.5,54,82,65
India,Bihar,Patna,"Samanpura, Patna - BSPCB","18-04-2026 22:00:00",25.596727,85.085624,CO,76,120,105
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","18-04-2026 22:00:00",25.366336,87.117468,PM2.5,67,82,70
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","18-04-2026 22:00:00",25.366336,87.117468,PM10,52,64,56
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","18-04-2026 22:00:00",25.366336,87.117468,SO2,17,29,18
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","18-04-2026 22:00:00",25.366336,87.117468,CO,58,100,58
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","18-04-2026 22:00:00",25.03280,85.41948,PM10,34,138,78
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","18-04-2026 22:00:00",25.892357,86.590325,OZONE,6,32,24
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","18-04-2026 22:00:00",28.5627763,77.1180053,OZONE,13,85,41
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","18-04-2026 22:00:00","28.493624 ","77.201159 ",NH3,2,12,6
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","18-04-2026 22:00:00","28.493624 ","77.201159 ",CO,30,109,58
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","18-04-2026 22:00:00",28.6811736,77.3025234,PM2.5,56,264,134
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","18-04-2026 22:00:00",28.6811736,77.3025234,PM10,42,160,110
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","18-04-2026 22:00:00",28.6811736,77.3025234,SO2,1,53,18
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","18-04-2026 22:00:00",28.542460,77.191651,PM2.5,13,117,55
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","18-04-2026 22:00:00",28.542460,77.191651,NO2,21,103,58
India,Delhi,Delhi,"ITO, Delhi - CPCB","18-04-2026 22:00:00",28.628624,77.241060,PM10,45,229,130
India,Delhi,Delhi,"ITO, Delhi - CPCB","18-04-2026 22:00:00",28.628624,77.241060,SO2,14,44,28
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","18-04-2026 22:00:00",28.695381,77.181665,PM2.5,18,342,124
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","18-04-2026 22:00:00",28.4706914,77.1099364,NO2,12,129,40
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","18-04-2026 22:00:00",28.4706914,77.1099364,CO,32,72,41
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","18-04-2026 22:00:00",28.7256504,77.2011573,PM2.5,3,323,110
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","18-04-2026 22:00:00",28.7256504,77.2011573,PM10,48,456,136
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","18-04-2026 22:00:00",28.5512005,77.2735737,CO,36,161,161
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","18-04-2026 22:00:00",28.5512005,77.2735737,OZONE,19,100,52
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","18-04-2026 22:00:00","28.594169 ","77.125100 ",NO2,9,111,42
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","18-04-2026 22:00:00","28.594169 ","77.125100 ",SO2,21,24,22
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","18-04-2026 22:00:00",21.237755,81.705301,PM2.5,59,81,68
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","18-04-2026 22:00:00",21.237755,81.705301,SO2,5,13,9
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","18-04-2026 22:00:00",21.237755,81.705301,OZONE,5,79,38
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","18-04-2026 22:00:00",21.371751,81.664929,NH3,NA,NA,NA
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","18-04-2026 22:00:00",22.06631475,83.33820077,PM10,42,175,77
India,Delhi,Delhi,"Alipur, Delhi - DPCC","18-04-2026 22:00:00",28.815329,77.153010,PM10,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC","18-04-2026 22:00:00",28.815329,77.153010,NH3,NA,NA,NA
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","18-04-2026 22:00:00",28.647622,77.3158090,PM10,30,494,264
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","18-04-2026 22:00:00",22.368195,82.746431,PM2.5,15,34,23
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","18-04-2026 22:00:00",22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","18-04-2026 22:00:00",22.368195,82.746431,CO,16,44,26
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","18-04-2026 22:00:00",22.348441,82.549611,PM2.5,13,19,15
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","18-04-2026 22:00:00",22.348441,82.549611,NO2,24,38,28
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","18-04-2026 22:00:00",22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","18-04-2026 22:00:00",21.258815,81.578979,PM2.5,36,107,64
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","18-04-2026 22:00:00",21.258815,81.578979,PM10,49,170,91
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","18-04-2026 22:00:00",25.859655,85.77944,OZONE,7,17,10
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","18-04-2026 22:00:00",24.952822,84.002396,PM10,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","18-04-2026 22:00:00",24.952822,84.002396,NO2,1,8,3
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","18-04-2026 22:00:00",26.2271665,84.3570427,SO2,5,9,6
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","18-04-2026 22:00:00",30.735567,76.775714,NO2,8,41,20
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","18-04-2026 22:00:00",28.498571,77.264840,PM10,94,293,224
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","18-04-2026 22:00:00",28.5710274,77.0719006,SO2,3,40,19
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","18-04-2026 22:00:00",28.5627763,77.1180053,PM2.5,1,319,74
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","18-04-2026 22:00:00","28.594169 ","77.125100 ",CO,39,107,68
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","18-04-2026 22:00:00","28.615828 ","77.271992 ",PM10,57,204,125
India,Delhi,Delhi,"DTU, Delhi - CPCB","18-04-2026 22:00:00",28.7500499,77.1112615,PM10,39,199,106
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","18-04-2026 22:00:00",28.672342,77.315260,NH3,9,13,11
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","18-04-2026 22:00:00",23.107969,72.574648,PM10,75,251,127
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","18-04-2026 22:00:00",23.107969,72.574648,NO2,7,118,36
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","18-04-2026 22:00:00",23.107969,72.574648,SO2,5,45,13
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","18-04-2026 22:00:00",22.977134,72.553024,OZONE,1,47,24
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","18-04-2026 22:00:00",23.002657,72.591912,CO,17,78,40
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","18-04-2026 22:00:00",23.020509,72.579261,NH3,5,45,10
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","18-04-2026 22:00:00",23.020509,72.579261,SO2,6,133,32
India,Delhi,Delhi,"Mundka, Delhi - DPCC","18-04-2026 22:00:00",28.684678,77.076574,CO,34,119,83
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","18-04-2026 22:00:00",28.60909,77.0325413,OZONE,14,86,46
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","18-04-2026 22:00:00","28.594004 ","76.909423 ",NH3,4,12,9
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","18-04-2026 22:00:00",28.570173,76.933762,OZONE,4,66,36
India,Delhi,Delhi,"Narela, Delhi - DPCC","18-04-2026 22:00:00",28.822836,77.101981,NH3,6,9,7
India,Delhi,Delhi,"Narela, Delhi - DPCC","18-04-2026 22:00:00",28.822836,77.101981,CO,42,101,68
India,Delhi,Delhi,"Narela, Delhi - DPCC","18-04-2026 22:00:00",28.822836,77.101981,OZONE,7,80,42
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","18-04-2026 22:00:00",28.567890,77.250515,SO2,15,110,31
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","18-04-2026 22:00:00",23.016834,72.625775,CO,7,151,68
